0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:01:12,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:02:13,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:16:56,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:18:06,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:30:49,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:33:51,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:35:34,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:37:51,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:45:19,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
0593a595cddc9f39d17e8758f9eca9be72dbbca4a1bc8cbcfec4feb8c6bc27f1cc2d0edb66ce37de7f16e0b62ee4643ad604c0d009111a61d8a2e1fc6b1a520c,App,4/22/2016,16:45:48,Eastern Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 5deae0064a5ea92b0655f00fa178c380725f6a26ba998be48bd1235a16f3a4afa7f1e9bb0bf057394ed78d7144a76a6d71e2644bc75d5768a9272ad7e71794ef, 2232b847a90e387b51a719d3fa8ca87654f0a637757bebe7822275fe726540e58b5a3846b573fc7bb5c57bdf2080354eaa0d26bf76cabc2d7be04d5932dfae17, 045b6f941df920b9885940b4c46e75c05afc157b031881f2eb584bc787e9964dbc3bf9fedfc9458c4d9f8e5ef0c75e4f628d19e38513571f2be89edca548e907]",N/A,"N/A"
