3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:01:20,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:06:23,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:07:25,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:18:46,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:19:46,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:22:31,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:31:46,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:35:19,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:39:19,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
3c96e94fa9d547b4355b0608b7f90bee95e674a01161cc80acc66cc72a34f623eb465ef5b0301be4391c29f085a8ed53ddb8224ad8e6670fc3faf71d7e1ff2e8,App,4/20/2016,11:40:47,Pacific Daylight Time,N/A,N/A,"[3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 7f28091818789dbdb780f98a1acca9c20ffdcab23afff16bd8cf38cc076c33db04d59bd0437d08f2895e4dd25d862e1357a489a409501c4ea17f7f3101121d91, 22b5b13c8b4195e672170d1a25cca4af396bcf00d473f9c5d52f485d023562e42f6ddca6d07bde9dc8cce56cd80a13329af7fbb30ea8938ae6f3e51430c3429a]",N/A,"[ACRA]"
